188291	1913	19968	09/05/2023	07/01/2024	8049	3300	1	0	120	1	250
188294	5504	20071	09/05/2023	07/01/2024	8049	3300	3	0	122	1	121
188295	5504	20082	09/05/2023	07/01/2024	8049	3300	3	0	105	1	311
188300	1939	20060	09/05/2023	07/01/2024	8049	3300	2	0	252	2	1
188301	1939	19963	09/05/2023	07/01/2024	8049	3300	3	0	2063	1	123
188302	1939	19970	09/05/2023	07/01/2024	8049	3300	2	0	120	1	249
188303	1939	19975	09/05/2023	07/01/2024	8049	3300	3	0	3364	1	351
188309	1940	20049	09/05/2023	07/01/2024	8049	3300	1	0	113	2	541
188311	4733	20104	09/05/2023	07/01/2024	8049	3300	0	0	3723	1	0650
188312	4120	20179	09/05/2023	07/01/2024	8049	3300	0	0	2063	1	122
188313	4120	19966	09/05/2023	07/01/2024	8049	3300	0	0	1101	2	231
188314	4120	20083	09/05/2023	07/01/2024	8049	3300	1	0	105	2	311
192715	7464	20178	09/05/2023	07/01/2024	8049	3300	0	0	2063	1	111
192805	2929	20060	09/05/2023	07/01/2024	8049	3300	2	0	252	2	1
192867	2755	20153	09/05/2023	07/01/2024	8049	3300	0	0	3966	1	513
192870	3419	20403	09/05/2023	07/01/2024	8049	3300	0	0	113	1	1300
193830	7468	20077	09/15/2023	07/01/2024	8049	3300	5	0	126	2	240
187562	5120	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187563	5804	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187564	6504	19850	09/05/2023	07/01/2024	8049	3300	3	0	252	1	1
187565	4712	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187566	4715	19850	09/05/2023	07/01/2024	8049	3300	0	0	252	1	1
187567	2787	19964	09/05/2023	07/01/2024	8049	3300	3	0	122	1	110
187568	2762	19946	09/05/2023	07/01/2024	8049	3300	1	0	164	2	265
187573	2787	20077	09/05/2023	07/01/2024	8049	3300	1	0	126	2	240
187574	2787	20084	09/05/2023	07/01/2024	8049	3300	1	0	94	1	340
187575	2787	20166	09/05/2023	07/01/2024	8049	3300	2	0	3729	2	410
187576	3277	20128	09/05/2023	07/01/2024	8049	3300	2	0	126	1	243
